gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpkm_24h	fpkm_con	fpkm_diff
ENSG00000178440	TIMM23B-AGAP6	2	0	2	1.26	1.73	0.47
ENSG00000148690	FRA10AC1	2	0	2	2.36	4.1	1.74
ENSG00000107949	BCCIP	2	0	2	40.47	56.94	16.47
ENSG00000107554	DNMBP	2	0	2	0.7	1.19	0.49
ENSG00000151468	CCDC3	2	0	2	0.03	0.17	0.14
ENSG00000072401	UBE2D1	2	0	2	6.97	8.15	1.18
ENSG00000226200	SGMS1-AS1	2	0	2	0.03	0.12	0.09
ENSG00000226864	ATE1-AS1	2	0	2	0.13	0.2	0.07
ENSG00000122958	VPS26A	2	0	2	16.42	16.69	0.27
ENSG00000148834	GSTO1	2	0	2	17.6	23.17	5.57
ENSG00000204147	ASAH2B	2	0	2	5.07	8.16	3.09
ENSG00000166171	DPCD	2	0	2	20.27	23.5	3.23
ENSG00000261456	TUBB8	2	0	2	0.11	0.35	0.24
ENSG00000204175	GPRIN2	2	0	2	2.4	3.33	0.93
ENSG00000185009	AP3M1	2	0	2	21.77	22.65	0.879999999999999
ENSG00000179988	PSTK	2	0	2	5.53	12.02	6.49
ENSG00000136758	YME1L1	2	0	2	27.48	28.55	1.07
ENSG00000269609	RPARP-AS1	2	0	2	26.99	37.96	10.97
ENSG00000138111	MFSD13A	2	0	2	2.77	3.28	0.51
ENSG00000120539	MASTL	2	0	2	8.74	13.21	4.47
ENSG00000122376	SHLD2	2	0	2	7.49	10.81	3.32
ENSG00000175536	LIPT2	2	0	2	1.26	4.99	3.73
ENSG00000150433	TMEM218	2	0	2	9.28	14.52	5.24
ENSG00000149554	CHEK1	2	0	2	12.21	18.95	6.74
ENSG00000255517	AP002748.4	2	0	2	10.7	11.16	0.460000000000001
ENSG00000254860	TMEM9B-AS1	2	0	2	1.65	2.7	1.05
ENSG00000197345	MRPL21	2	0	2	69.35	70.68	1.33000000000001
ENSG00000181924	COA4	2	0	2	84.72	92.84	8.12
ENSG00000173486	FKBP2	2	0	2	46.23	49.85	3.62
ENSG00000175582	RAB6A	2	0	2	28.89	30.34	1.45
ENSG00000110108	TMEM109	2	0	2	96.12	133.18	37.06
ENSG00000278615	C11orf98	2	0	2	113.42	120.32	6.89999999999999
ENSG00000219435	CATSPERZ	2	0	2	0.92	1.38	0.46
ENSG00000134909	ARHGAP32	2	0	2	6.62	9.03	2.41
ENSG00000064199	SPA17	2	0	2	4.24	9.61	5.37
ENSG00000154144	TBRG1	2	0	2	61.92	65.03	3.11
ENSG00000174080	CTSF	2	0	2	16.39	17.07	0.68
ENSG00000154146	NRGN	2	0	2	10.09	11.62	1.53
ENSG00000167985	SDHAF2	2	0	2	8.94	12.6	3.66
ENSG00000256591	AP003108.2	2	0	2	17.98	23.83	5.85
ENSG00000173933	RBM4	2	0	2	55.22	63.87	8.65
ENSG00000177054	ZDHHC13	2	0	2	7.55	13.67	6.12
ENSG00000149380	P4HA3	2	0	2	0.14	0.19	0.05
ENSG00000245498	AP000866.1	2	0	2	0.23	0.39	0.16
ENSG00000175220	ARHGAP1	2	0	2	38.95	43.68	4.73
ENSG00000120451	SNX19	2	0	2	25.53	31.49	5.96
ENSG00000236287	ZBED5	2	0	2	13.49	16.97	3.48
ENSG00000149582	TMEM25	2	0	2	17.44	19.58	2.14
ENSG00000068976	PYGM	2	0	2	0.04	0.25	0.21
ENSG00000167325	RRM1	2	0	2	51.96	70.76	18.8
ENSG00000069696	DRD4	2	0	2	1.43	1.74	0.31
ENSG00000151366	NDUFC2	2	0	2	97.02	104.14	7.12
ENSG00000166341	DCHS1	2	0	2	1.18	2.26	1.08
ENSG00000110218	PANX1	2	0	2	3.26	5.94	2.68
ENSG00000180425	C11orf71	2	0	2	20.05	20.74	0.689999999999998
ENSG00000168066	SF1	2	0	2	164.88	173.12	8.24000000000001
ENSG00000135374	ELF5	2	0	2	3.6	10.9	7.3
ENSG00000255026	AC136475.3	2	0	2	0.71	0.94	0.23
ENSG00000149792	MRPL49	2	0	2	87.67	88.83	1.16
ENSG00000148935	GAS2	2	0	2	0.48	0.52	0.04
ENSG00000188997	KCTD21	2	0	2	3.47	6.56	3.09
ENSG00000149089	APIP	2	0	2	8.9	13.96	5.06
ENSG00000246225	AC006299.1	2	0	2	0.05	0.41	0.36
ENSG00000251661	AC136475.1	2	0	2	1.01	1.83	0.82
ENSG00000129749	CHRNA10	2	0	2	0.13	1.03	0.9
ENSG00000285864	AP000593.4	2	0	2	0.56	3.38	2.82
ENSG00000132256	TRIM5	2	0	2	7.57	12.24	4.67
ENSG00000186166	CCDC84	2	0	2	15.12	15.93	0.81
ENSG00000186104	CYP2R1	2	0	2	5.28	11.37	6.09
ENSG00000150768	DLAT	2	0	2	55.38	62.82	7.44
ENSG00000263465	SRSF8	2	0	2	40.67	47.22	6.55
ENSG00000149798	CDC42EP2	2	0	2	1.68	3.69	2.01
ENSG00000166326	TRIM44	2	0	2	17.87	26.58	8.71
ENSG00000204370	SDHD	2	0	2	43	43.27	0.270000000000003
ENSG00000165490	DDIAS	2	0	2	8.98	12.82	3.84
ENSG00000230483	AC124057.1	2	0	2	0.24	0.25	0.01
ENSG00000166405	RIC3	2	0	2	3.09	4.26	1.17
ENSG00000148950	IMMP1L	2	0	2	10.53	20.89	10.36
ENSG00000156689	GLYATL2	2	0	2	5.44	8.11	2.67
ENSG00000110514	MADD	2	0	2	15.76	16.56	0.799999999999999
ENSG00000077616	NAALAD2	2	0	2	0.22	0.34	0.12
ENSG00000110583	NAA40	2	0	2	3.51	6.39	2.88
ENSG00000172409	CLP1	2	0	2	2.67	3.13	0.46
ENSG00000137500	CCDC90B	2	0	2	23.75	26.09	2.34
ENSG00000156599	ZDHHC5	2	0	2	36.6	43.18	6.58
ENSG00000110172	CHORDC1	2	0	2	26.37	29.15	2.78
ENSG00000213402	PTPRCAP	2	0	2	0.88	1.71	0.83
ENSG00000182359	KBTBD3	2	0	2	1.09	2.36	1.27
ENSG00000110074	FOXRED1	2	0	2	29.78	36.7	6.92
ENSG00000166801	FAM111A	2	0	2	18.21	31.6	13.39
ENSG00000110675	ELMOD1	2	0	2	0.06	0.09	0.03
ENSG00000166788	SAAL1	2	0	2	7.56	8.74	1.18
ENSG00000280832	GSEC	2	0	2	1.19	2.99	1.8
ENSG00000171631	P2RY6	2	0	2	0.24	0.36	0.12
ENSG00000254477	AP000640.1	2	0	2	0.96	1.09	0.13
ENSG00000197702	PARVA	2	0	2	5	5.01	0.00999999999999979
ENSG00000166902	MRPL16	2	0	2	39.1	46.37	7.27
ENSG00000110756	HPS5	2	0	2	3.33	7.09	3.76
ENSG00000254873	AP001267.1	2	0	2	4.05	5.45	1.4
ENSG00000231793	DOC2GP	2	0	2	0.16	1.42	1.26
ENSG00000110200	ANAPC15	2	0	2	39.53	44.93	5.4
ENSG00000176148	TCP11L1	2	0	2	4.92	5.48	0.56
ENSG00000162144	CYB561A3	2	0	2	24.72	30.52	5.8
ENSG00000110768	GTF2H1	2	0	2	11.1	15.34	4.24
ENSG00000149483	TMEM138	2	0	2	17.63	41.43	23.8
ENSG00000166333	ILK	2	0	2	79.37	88.44	9.06999999999999
ENSG00000092841	MYL6	2	0	2	316.68	323.56	6.88
ENSG00000111596	CNOT2	2	0	2	18.44	20.87	2.43
ENSG00000256092	SBNO1-AS1	2	0	2	1.31	1.38	0.0699999999999998
ENSG00000139697	SBNO1	2	0	2	10.24	11.18	0.94
ENSG00000198056	PRIM1	2	0	2	23.24	35.32	12.08
ENSG00000170855	TRIAP1	2	0	2	9.63	12.46	2.83
ENSG00000150977	RILPL2	2	0	2	1.28	1.69	0.41
ENSG00000247373	TMED2-DT	2	0	2	0.34	0.5	0.16
ENSG00000248008	NRAV	2	0	2	2.93	5.45	2.52
ENSG00000111196	MAGOHB	2	0	2	22.14	24.26	2.12
ENSG00000177889	UBE2N	2	0	2	75.56	98.87	23.31
ENSG00000123416	TUBA1B	2	0	2	678.64	993.93	315.29
ENSG00000198015	MRPL42	2	0	2	52.84	55.07	2.23
ENSG00000275778	AC018630.2	2	0	2	4.55	6.12	1.57
ENSG00000212127	TAS2R14	2	0	2	0.11	0.35	0.24
ENSG00000231887	PRH1	2	0	2	0.11	1.14	1.03
ENSG00000185664	PMEL	2	0	2	2.4	2.81	0.41
ENSG00000089060	SLC8B1	2	0	2	3.89	5.71	1.82
ENSG00000139370	SLC15A4	2	0	2	3.72	3.74	0.02
ENSG00000139289	PHLDA1	2	0	2	0.85	4.58	3.73
ENSG00000276045	ORAI1	2	0	2	19.56	25.51	5.95
ENSG00000139645	ANKRD52	2	0	2	14.79	15.45	0.66
ENSG00000198001	AC093012.1	2	0	2	3.67	5.45	1.78
ENSG00000139714	MORN3	2	0	2	0.63	1.16	0.53
ENSG00000278993	AC002350.2	2	0	2	0.74	0.8	0.0600000000000001
ENSG00000134297	PLEKHA8P1	2	0	2	0.81	1.37	0.56
ENSG00000177981	ASB8	2	0	2	10.39	10.98	0.59
ENSG00000135482	ZC3H10	2	0	2	2.64	3.32	0.68
ENSG00000130783	CCDC62	2	0	2	0.08	0.22	0.14
ENSG00000078237	TIGAR	2	0	2	3.18	4.17	0.99
ENSG00000136052	SLC41A2	2	0	2	1.03	2.16	1.13
ENSG00000136051	WASHC4	2	0	2	6.77	8.62	1.85
ENSG00000151131	C12orf45	2	0	2	8.9	11.21	2.31
ENSG00000087502	ERGIC2	2	0	2	60.6	80.61	20.01
ENSG00000240771	ARHGEF25	2	0	2	1.54	3.35	1.81
ENSG00000235162	C12orf75	2	0	2	15.76	22.04	6.28
ENSG00000270175	AC023509.3	2	0	2	1.62	3.32	1.7
ENSG00000135446	CDK4	2	0	2	102.97	132.13	29.16
ENSG00000139620	KANSL2	2	0	2	11.1	12.12	1.02
ENSG00000260329	AC007541.1	2	0	2	0.13	0.31	0.18
ENSG00000067715	SYT1	2	0	2	0.03	0.04	0.01
ENSG00000111731	C2CD5	2	0	2	11.54	15	3.46
ENSG00000123297	TSFM	2	0	2	17.35	21.05	3.7
ENSG00000123427	EEF1AKMT3	2	0	2	5.8	6.47	0.67
ENSG00000155974	GRIP1	2	0	2	1.42	2.27	0.85
ENSG00000198324	PHETA1	2	0	2	3.18	4.32	1.14
ENSG00000136045	PWP1	2	0	2	14.95	17.62	2.67
ENSG00000186666	BCDIN3D	2	0	2	1.43	3.65	2.22
ENSG00000166896	ATP23	2	0	2	7.35	8.32	0.970000000000001
ENSG00000198393	ZNF26	2	0	2	1.81	1.96	0.15
ENSG00000139651	ZNF740	2	0	2	10.08	12.56	2.48
ENSG00000134285	FKBP11	2	0	2	31.79	42.02	10.23
ENSG00000166225	FRS2	2	0	2	5.31	6.14	0.83
ENSG00000284934	AC048338.2	2	0	2	0.34	0.59	0.25
ENSG00000166111	SVOP	2	0	2	0.01	0.07	0.06
ENSG00000170515	PA2G4	2	0	2	161.44	208.89	47.45
ENSG00000257553	AC034102.4	2	0	2	1.09	5.74	4.65
ENSG00000139291	TMEM19	2	0	2	2.04	6.04	4
ENSG00000257411	AC034102.2	2	0	2	20.94	36.16	15.22
ENSG00000133858	ZFC3H1	2	0	2	4.78	6.51	1.73
ENSG00000176422	SPRYD4	2	0	2	3.99	4.77	0.779999999999999
ENSG00000076248	UNG	2	0	2	23.51	34.35	10.84
ENSG00000111707	SUDS3	2	0	2	9.91	13.13	3.22
ENSG00000205323	SARNP	2	0	2	25.96	28.65	2.69
ENSG00000182796	TMEM198B	2	0	2	18.33	27.81	9.48
ENSG00000135392	DNAJC14	2	0	2	19.31	20.24	0.93
ENSG00000110906	KCTD10	2	0	2	10.32	14.78	4.46
ENSG00000076067	RBMS2	2	0	2	7.42	7.43	0.00999999999999979
ENSG00000184445	KNTC1	2	0	2	19.23	36.04	16.81
ENSG00000139269	INHBE	2	0	2	0.36	0.67	0.31
ENSG00000213782	DDX47	2	0	2	23.69	26.82	3.13
ENSG00000183935	HTR7P1	2	0	2	0.77	0.94	0.17
ENSG00000166532	RIMKLB	2	0	2	7	8.05	1.05
ENSG00000111752	PHC1	2	0	2	10.05	10.33	0.279999999999999
ENSG00000111671	SPSB2	2	0	2	4.09	4.66	0.57
ENSG00000139218	SCAF11	2	0	2	33.2	54.23	21.03
ENSG00000197837	H4-16	2	0	2	0.59	1.14	0.55
ENSG00000110900	TSPAN11	2	0	2	0.57	0.59	0.02
ENSG00000246627	CACNA1C-AS1	2	0	2	0.04	0.51	0.47
ENSG00000086159	AQP6	2	0	2	0.04	0.32	0.28
ENSG00000133703	KRAS	2	0	2	9.78	10.14	0.360000000000001
ENSG00000134294	SLC38A2	2	0	2	82.92	91.79	8.87
ENSG00000087470	DNM1L	2	0	2	33.16	34.31	1.15000000000001
ENSG00000111142	METAP2	2	0	2	28.19	31.44	3.25
ENSG00000161835	GRASP	2	0	2	0.31	1.21	0.9
ENSG00000185480	PARPBP	2	0	2	5.88	11.7	5.82
ENSG00000123095	BHLHE41	2	0	2	2.16	8.7	6.54
ENSG00000256894	AC022509.3	2	0	2	1.17	3.49	2.32
ENSG00000127314	RAP1B	2	0	2	31.14	32.01	0.869999999999997
ENSG00000257542	OR7E47P	2	0	2	1.06	2.6	1.54
ENSG00000111269	CREBL2	2	0	2	13.43	16.39	2.96
ENSG00000182196	ARL6IP4	2	0	2	77.95	83.29	5.34
ENSG00000070961	ATP2B1	2	0	2	9.74	13.05	3.31
ENSG00000175782	SLC35E3	2	0	2	0.61	3.44	2.83
ENSG00000247363	AC090061.1	2	0	2	0.05	0.69	0.64
ENSG00000087448	KLHL42	2	0	2	8.1	8.48	0.380000000000001
ENSG00000151743	AMN1	2	0	2	3.98	4.7	0.72
ENSG00000152944	MED21	2	0	2	19.64	20.69	1.05
ENSG00000111727	HCFC2	2	0	2	5.53	5.78	0.25
ENSG00000139116	KIF21A	2	0	2	15.59	16.37	0.780000000000001
ENSG00000088448	ANKRD10	2	0	2	21.38	30.46	9.08
ENSG00000178695	KCTD12	2	0	2	0.09	0.32	0.23
ENSG00000005812	FBXL3	2	0	2	6.51	10.42	3.91
ENSG00000136111	TBC1D4	2	0	2	3.71	6.51	2.8
ENSG00000139618	BRCA2	2	0	2	11.01	34.98	23.97
ENSG00000139737	SLAIN1	2	0	2	14.98	15.72	0.74
ENSG00000152192	POU4F1	2	0	2	0.34	0.46	0.12
ENSG00000150510	FAM124A	2	0	2	0.45	1.45	1
ENSG00000139746	RBM26	2	0	2	10.64	10.78	0.139999999999999
ENSG00000126231	PROZ	2	0	2	0.25	0.31	0.06
ENSG00000102710	SUPT20H	2	0	2	25.01	36.62	11.61
ENSG00000102531	FNDC3A	2	0	2	13.73	14.7	0.969999999999999
ENSG00000231817	LINC01198	2	0	2	0.11	0.22	0.11
ENSG00000151773	CCDC122	2	0	2	3.14	5.2	2.06
ENSG00000231358	AL355516.1	2	0	2	0.09	0.17	0.08
ENSG00000120688	WBP4	2	0	2	2.95	5.23	2.28
ENSG00000278390	AL354696.2	2	0	2	0.21	0.71	0.5
ENSG00000136159	NUDT15	2	0	2	9.47	10.23	0.76
ENSG00000172766	NAA16	2	0	2	6.26	10.27	4.01
ENSG00000229558	SACS-AS1	2	0	2	0.12	0.25	0.13
ENSG00000130177	CDC16	2	0	2	13.51	16.37	2.86
ENSG00000136147	PHF11	2	0	2	7.03	12.51	5.48
ENSG00000152484	USP12	2	0	2	6.43	9.56	3.13
ENSG00000275294	LINC02340	2	0	2	0.46	1.51	1.05
ENSG00000122035	RASL11A	2	0	2	2.14	4.92	2.78
ENSG00000274270	AL137060.3	2	0	2	0.38	0.45	0.07
ENSG00000236581	STARD13-AS	2	0	2	0.33	0.47	0.14
ENSG00000136108	CKAP2	2	0	2	38.12	46.85	8.73
ENSG00000125266	EFNB2	2	0	2	1.53	2.82	1.29
ENSG00000088451	TGDS	2	0	2	4.35	6.94	2.59
ENSG00000125247	TMTC4	2	0	2	10.34	11.15	0.81
ENSG00000134874	DZIP1	2	0	2	2.79	3.38	0.59
ENSG00000118939	UCHL3	2	0	2	32.41	34.79	2.38
ENSG00000132963	POMP	2	0	2	76.37	90.4	14.03
ENSG00000125249	RAP2A	2	0	2	3.42	3.59	0.17
ENSG00000072415	MPP5	2	0	2	11.04	13.04	2
ENSG00000197930	ERO1A	2	0	2	24.26	32.78	8.52
ENSG00000100722	ZC3H14	2	0	2	36.52	50.68	14.16
ENSG00000089775	ZBTB25	2	0	2	6.49	8.79	2.3
ENSG00000100697	DICER1	2	0	2	16.97	22.51	5.54
ENSG00000139874	SSTR1	2	0	2	0.02	0.15	0.13
ENSG00000165501	LRR1	2	0	2	6.54	13.99	7.45
ENSG00000022976	ZNF839	2	0	2	2.5	5.02	2.52
ENSG00000165502	RPL36AL	2	0	2	137.8	176.3	38.5
ENSG00000165506	DNAAF2	2	0	2	2.29	5.16	2.87
ENSG00000012963	UBR7	2	0	2	10.49	21.41	10.92
ENSG00000259081	AF111169.3	2	0	2	0.13	0.25	0.12
ENSG00000100462	PRMT5	2	0	2	86.64	107.76	21.12
ENSG00000214274	ANG	2	0	2	4.67	9.23	4.56
ENSG00000070367	EXOC5	2	0	2	25.94	29.39	3.45
ENSG00000053770	AP5M1	2	0	2	12.94	19.8	6.86
ENSG00000126790	L3HYPDH	2	0	2	8.64	16.87	8.23
ENSG00000119689	DLST	2	0	2	52.57	56.24	3.67
ENSG00000165819	METTL3	2	0	2	19.16	23.31	4.15
ENSG00000020426	MNAT1	2	0	2	20.23	23.62	3.39
ENSG00000092140	G2E3	2	0	2	10.48	12.34	1.86
ENSG00000119684	MLH3	2	0	2	8.64	12.15	3.51
ENSG00000187630	DHRS4L2	2	0	2	7.42	10.75	3.33
ENSG00000087299	L2HGDH	2	0	2	4.29	8.03	3.74
ENSG00000125375	DMAC2L	2	0	2	6.18	6.67	0.49
ENSG00000258655	ARHGAP5-AS1	2	0	2	1.2	1.68	0.48
ENSG00000258748	AL359399.1	2	0	2	0.22	0.65	0.43
ENSG00000184227	ACOT1	2	0	2	1.28	2.47	1.19
ENSG00000100523	DDHD1	2	0	2	3.24	3.77	0.53
ENSG00000133937	GSC	2	0	2	2.09	2.57	0.48
ENSG00000129515	SNX6	2	0	2	15.17	17.06	1.89
ENSG00000119636	BBOF1	2	0	2	1.39	2.23	0.84
ENSG00000165795	NDRG2	2	0	2	29.63	32.59	2.96
ENSG00000258704	SRP54-AS1	2	0	2	0.35	1.04	0.69
ENSG00000090060	PAPOLA	2	0	2	54.57	63.14	8.57
ENSG00000184990	SIVA1	2	0	2	20.97	27.11	6.14
ENSG00000255526	NEDD8-MDP1	2	0	2	1.6	1.67	0.0699999999999998
ENSG00000211448	DIO2	2	0	2	0.01	0.19	0.18
ENSG00000129559	NEDD8	2	0	2	66.2	86.86	20.66
ENSG00000129480	DTD2	2	0	2	3.19	5.55	2.36
ENSG00000232070	TMEM253	2	0	2	0.12	1.07	0.95
ENSG00000166803	PCLAF	2	0	2	11.08	22.45	11.37
ENSG00000117899	MESD	2	0	2	10.87	16.17	5.3
ENSG00000261652	C15orf65	2	0	2	5.72	9.05	3.33
ENSG00000137880	GCHFR	2	0	2	24.93	27.92	2.99
ENSG00000140471	LINS1	2	0	2	7.56	7.95	0.390000000000001
ENSG00000248334	WHAMMP2	2	0	2	0.31	0.43	0.12
ENSG00000197299	BLM	2	0	2	2.42	7.21	4.79
ENSG00000275454	AC105020.6	2	0	2	0.27	0.76	0.49
ENSG00000260288	AC019294.2	2	0	2	0.28	0.66	0.38
ENSG00000261183	SPINT1-AS1	2	0	2	25.97	26.9	0.93
ENSG00000197361	FBXL22	2	0	2	1.55	1.93	0.38
ENSG00000259523	AC022613.2	2	0	2	0.78	2.61	1.83
ENSG00000261684	AC018362.1	2	0	2	2.22	3.95	1.73
ENSG00000104140	RHOV	2	0	2	7.44	8.36	0.919999999999999
ENSG00000137814	HAUS2	2	0	2	14.8	19.08	4.28
ENSG00000259642	ST20-AS1	2	0	2	0.15	0.72	0.57
ENSG00000166965	RCCD1	2	0	2	10.01	11.92	1.91
ENSG00000128989	ARPP19	2	0	2	29.7	36.19	6.49
ENSG00000178997	EXD1	2	0	2	0.21	0.25	0.04
ENSG00000169032	MAP2K1	2	0	2	29.96	34.99	5.03
ENSG00000140600	SH3GL3	2	0	2	0.59	1.01	0.42
ENSG00000140307	GTF2A2	2	0	2	75.57	89.65	14.08
ENSG00000092439	TRPM7	2	0	2	4.88	8.96	4.08
ENSG00000140521	POLG	2	0	2	15.62	20.29	4.67
ENSG00000140284	SLC27A2	2	0	2	8.91	11.42	2.51
ENSG00000137806	NDUFAF1	2	0	2	6.21	7.92	1.71
ENSG00000181991	MRPS11	2	0	2	68.05	79.86	11.81
ENSG00000140543	DET1	2	0	2	1.65	1.73	0.0800000000000001
ENSG00000260898	ADPGK-AS1	2	0	2	0.04	0.15	0.11
ENSG00000166762	CATSPER2	2	0	2	1.63	3.45	1.82
ENSG00000103932	RPAP1	2	0	2	12.7	17.26	4.56
ENSG00000137801	THBS1	2	0	2	10.07	23.55	13.48
ENSG00000188266	HYKK	2	0	2	10.5	12.36	1.86
ENSG00000285667	AC012291.3	2	0	2	0.38	0.59	0.21
ENSG00000276141	WHAMMP3	2	0	2	1.4	1.41	0.01
ENSG00000205771	CATSPER2P1	2	0	2	5.13	5.74	0.61
ENSG00000128886	ELL3	2	0	2	17.1	22.37	5.27
ENSG00000140511	HAPLN3	2	0	2	0.06	0.38	0.32
ENSG00000166821	PEX11A	2	0	2	1.36	2.8	1.44
ENSG00000128915	ICE2	2	0	2	22.5	39.94	17.44
ENSG00000284906	ARHGAP11B	2	0	2	0.62	2.12	1.5
ENSG00000285077	ARHGAP11B	2	0	2	2.17	2.53	0.36
ENSG00000140280	LYSMD2	2	0	2	3.43	8.21	4.78
ENSG00000178718	RPP25	2	0	2	1.18	2.35	1.17
ENSG00000179523	EIF3J-DT	2	0	2	10.22	12.76	2.54
ENSG00000073417	PDE8A	2	0	2	7.27	11.49	4.22
ENSG00000198690	FAN1	2	0	2	7.18	9.79	2.61
ENSG00000140459	CYP11A1	2	0	2	0.39	1.56	1.17
ENSG00000270964	AC016355.1	2	0	2	0.67	1.8	1.13
ENSG00000250988	SNHG21	2	0	2	0.98	3.57	2.59
ENSG00000275835	TUBGCP5	2	0	2	5.89	12.48	6.59
ENSG00000213471	TTLL13P	2	0	2	0.14	0.34	0.2
ENSG00000169609	C15orf40	2	0	2	8.33	9.7	1.37
ENSG00000169612	RAMAC	2	0	2	10.36	10.82	0.460000000000001
ENSG00000151575	TEX9	2	0	2	1.62	3.29	1.67
ENSG00000138629	UBL7	2	0	2	57.69	61.56	3.87
ENSG00000247240	UBL7-AS1	2	0	2	4.12	4.65	0.53
ENSG00000140450	ARRDC4	2	0	2	0.7	3.29	2.59
ENSG00000131871	SELENOS	2	0	2	10.98	18.03	7.05
ENSG00000131876	SNRPA1	2	0	2	33.11	53.21	20.1
ENSG00000104164	BLOC1S6	2	0	2	21.39	24.8	3.41
ENSG00000259479	SORD2P	2	0	2	137.55	171.65	34.1
ENSG00000259536	AC091045.2	2	0	2	0.73	0.86	0.13
ENSG00000166262	FAM227B	2	0	2	3.23	4.3	1.07
ENSG00000245849	RAD51-AS1	2	0	2	2.45	4.49	2.04
ENSG00000166971	AKTIP	2	0	2	18.87	23.98	5.11
ENSG00000184939	ZFP90	2	0	2	8.48	12.05	3.57
ENSG00000188603	CLN3	2	0	2	16.2	22.16	5.96
ENSG00000168802	CHTF8	2	0	2	50.85	76.39	25.54
ENSG00000169682	SPNS1	2	0	2	19.74	21.74	2
ENSG00000260259	LINC02166	2	0	2	1.21	1.99	0.78
ENSG00000262136	AC092115.4	2	0	2	0.37	1.27	0.9
ENSG00000131153	GINS2	2	0	2	6.81	14.08	7.27
ENSG00000196696	AC009022.1	2	0	2	2.77	3.11	0.34
ENSG00000245694	CRNDE	2	0	2	7.12	7.91	0.79
ENSG00000279583	AC009086.2	2	0	2	0.19	0.65	0.46
ENSG00000103485	QPRT	2	0	2	0.04	0.34	0.3
ENSG00000079616	KIF22	2	0	2	63.98	81.58	17.6
ENSG00000237172	B3GNT9	2	0	2	0.17	0.57	0.4
ENSG00000260573	AC007493.1	2	0	2	0.06	0.29	0.23
ENSG00000102878	HSF4	2	0	2	20.01	34.23	14.22
ENSG00000168872	DDX19A	2	0	2	10.01	13.02	3.01
ENSG00000103021	CCDC113	2	0	2	5.18	7.5	2.32
ENSG00000274220	AC009163.7	2	0	2	0.07	1.08	1.01
ENSG00000205250	E2F4	2	0	2	29.13	40.77	11.64
ENSG00000118900	UBN1	2	0	2	19.43	19.71	0.280000000000001
ENSG00000259780	AC009065.2	2	0	2	0.7	1.19	0.49
ENSG00000178573	MAF	2	0	2	0.76	5.16	4.4
ENSG00000005844	ITGAL	2	0	2	0.19	1.16	0.97
ENSG00000228146	CASP16P	2	0	2	0.09	0.24	0.15
ENSG00000169955	ZNF747	2	0	2	3.07	4.83	1.76
ENSG00000197162	ZNF785	2	0	2	2.36	2.38	0.02
ENSG00000229809	ZNF688	2	0	2	5.69	7.47	1.78
ENSG00000156853	ZNF689	2	0	2	4.98	7.26	2.28
ENSG00000171241	SHCBP1	2	0	2	11.41	14.15	2.74
ENSG00000167207	NOD2	2	0	2	0.12	0.5	0.38
ENSG00000038358	EDC4	2	0	2	18.93	29.93	11
ENSG00000176476	SGF29	2	0	2	27.21	31.73	4.52
ENSG00000135702	CHST5	2	0	2	0.07	0.13	0.06
ENSG00000196118	CCDC189	2	0	2	5.46	9.86	4.4
ENSG00000260267	AC026471.1	2	0	2	2.67	3.9	1.23
ENSG00000155330	C16orf87	2	0	2	5.46	5.81	0.35
ENSG00000169217	CD2BP2	2	0	2	7.7	9.09	1.39
ENSG00000279569	AC020763.4	2	0	2	0.18	0.22	0.04
ENSG00000103067	ESRP2	2	0	2	24.95	34.26	9.31
ENSG00000260219	CD2BP2-DT	2	0	2	4.03	8.33	4.3
ENSG00000089505	CMTM1	2	0	2	2.05	4.98	2.93
ENSG00000171208	NETO2	2	0	2	39.13	54.05	14.92
ENSG00000140932	CMTM2	2	0	2	0.22	0.42	0.2
ENSG00000103540	CCP110	2	0	2	7.07	9.06	1.99
ENSG00000102893	PHKB	2	0	2	30.12	39.33	9.21
ENSG00000161980	POLR3K	2	0	2	11.3	15.76	4.46
ENSG00000167377	ZNF23	2	0	2	0.58	2.23	1.65
ENSG00000157429	ZNF19	2	0	2	0.96	1.39	0.43
ENSG00000140876	NUDT7	2	0	2	1.83	3.27	1.44
ENSG00000281005	LINC00921	2	0	2	0.47	0.52	0.05
ENSG00000259910	AC120498.1	2	0	2	0.42	0.63	0.21
ENSG00000263105	AC009171.2	2	0	2	1.34	2.65	1.31
ENSG00000262152	LINC00514	2	0	2	0.11	0.22	0.11
ENSG00000260778	AC009065.5	2	0	2	0.42	0.54	0.12
ENSG00000131652	THOC6	2	0	2	8.6	9.77	1.17
ENSG00000183921	SDR42E2	2	0	2	0.04	0.14	0.1
ENSG00000058600	POLR3E	2	0	2	27.41	36.42	9.01
ENSG00000157106	SMG1	2	0	2	7.21	8.26	1.05
ENSG00000185947	ZNF267	2	0	2	2.37	2.98	0.61
ENSG00000260565	ERVK13-1	2	0	2	3.99	5.57	1.58
ENSG00000205913	SRRM2-AS1	2	0	2	0.41	1.96	1.55
ENSG00000283662	AC138904.3	2	0	2	0.16	0.43	0.27
ENSG00000167968	DNASE1L2	2	0	2	0.77	1.43	0.66
ENSG00000205730	ITPRIPL2	2	0	2	1.16	1.45	0.29
ENSG00000157045	NTAN1	2	0	2	26.04	33.17	7.13
ENSG00000103496	STX4	2	0	2	9.65	12.71	3.06
ENSG00000005189	REXO5	2	0	2	8.7	19.25	10.55
