gene_id	gene_name	npeaks_ve	npeaks_tx	npeaks_diff	fpkm_sh4	fpkm_sh5	fpkm_sicon	fpkm_diff_sh4	fpkm_diff_sh5
ENSG00000204406	MBD5	2	0	2	16.52	17.83	18.37	1.85	0.540000000000003
ENSG00000181798	LINC00471	2	0	2	0.77	0.93	1.21	0.44	0.28
ENSG00000226363	HAGLROS	2	0	2	1.41	0.91	1.78	0.37	0.87
ENSG00000188760	TMEM198	2	0	2	0.41	0.45	0.73	0.32	0.28
ENSG00000156973	PDE6D	2	0	2	9.73	8.01	10.07	0.34	2.06
ENSG00000176771	NCKAP5	2	0	2	0.13	0.26	0.77	0.64	0.51
ENSG00000082146	STRADB	2	0	2	14.93	14.2	15.33	0.4	1.13
ENSG00000144406	UNC80	2	0	2	0.27	0.29	0.42	0.15	0.13
ENSG00000124224	PPP4R1L	2	0	2	1.52	1.21	2.56	1.04	1.35
ENSG00000053438	NNAT	2	0	2	0.39	0.61	1.07	0.68	0.46
ENSG00000177732	SOX12	2	0	2	23.63	36.86	38.83	15.2	1.97
ENSG00000125841	NRSN2	2	0	2	52.96	49.04	55.4	2.44	6.36
ENSG00000198053	SIRPA	2	0	2	3.79	4.66	4.93	1.14	0.27
ENSG00000101276	SLC52A3	2	0	2	1.68	2.58	2.63	0.95	0.0499999999999998
ENSG00000125775	SDCBP2	2	0	2	3.32	4.81	6.05	2.73	1.24
ENSG00000124201	ZNFX1	2	0	2	8.84	7.25	9.1	0.26	1.85
ENSG00000232442	MHENCR	2	0	2	2.89	4.37	6.23	3.34	1.86
ENSG00000282826	FRG1CP	2	0	2	11.34	9.37	14.75	3.41	5.38
ENSG00000243509	TNFRSF6B	2	0	2	0.37	0.48	0.57	0.2	0.09
ENSG00000101412	E2F1	2	0	2	11.14	18.7	26.06	14.92	7.36
ENSG00000101331	CCM2L	2	0	2	0.48	0.47	0.87	0.39	0.4
ENSG00000244687	UBE2V1	2	0	2	42.41	112.15	128.13	85.72	15.98
ENSG00000125901	MRPS26	2	0	2	26.49	19.55	30.26	3.77	10.71
ENSG00000237945	LINC00649	2	0	2	2.52	1.3	2.74	0.22	1.44
ENSG00000160199	PKNOX1	2	0	2	8.8	10.13	10.52	1.72	0.389999999999999
ENSG00000160188	RSPH1	2	0	2	0.74	1.54	1.66	0.92	0.12
ENSG00000228274	AL021707.2	2	0	2	7.35	7.49	8.6	1.25	1.11
ENSG00000225450	AL021707.1	2	0	2	0.22	0.21	0.44	0.22	0.23
ENSG00000205704	LINC00634	2	0	2	2.78	4.55	4.82	2.04	0.27
ENSG00000100314	CABP7	2	0	2	0.29	0.29	0.33	0.04	0.04
ENSG00000100319	ZMAT5	2	0	2	26.05	27.2	27.82	1.77	0.620000000000001
ENSG00000183741	CBX6	2	0	2	18.32	24.82	38.99	20.67	14.17
ENSG00000218537	MIF-AS1	2	0	2	2.41	1.4	2.98	0.57	1.58
ENSG00000128383	APOBEC3A	2	0	2	0.17	0.09	0.32	0.15	0.23
ENSG00000177663	IL17RA	2	0	2	5.49	4.97	5.92	0.43	0.95
ENSG00000100024	UPB1	2	0	2	0.28	0.18	0.39	0.11	0.21
ENSG00000100075	SLC25A1	2	0	2	74.38	61.75	91.03	16.65	29.28
ENSG00000228315	GUSBP11	2	0	2	5.67	7.1	10.68	5.01	3.58
ENSG00000099949	LZTR1	2	0	2	8.7	8.42	9.7	1	1.28
ENSG00000100379	KCTD17	2	0	2	7.48	12.32	13.25	5.77	0.93
ENSG00000182841	RRP7BP	2	0	2	6.55	8.34	10.04	3.49	1.7
ENSG00000283023	FRG1GP	2	0	2	1.45	1.85	3.21	1.76	1.36
ENSG00000233360	Z83844.2	2	0	2	0.12	0.11	0.16	0.04	0.05
ENSG00000185798	WDR53	2	0	2	5.71	5.72	6.08	0.37	0.36
ENSG00000249846	LINC02021	2	0	2	0.07	0.2	0.46	0.39	0.26
ENSG00000114738	MAPKAPK3	2	0	2	26.07	22.49	30.73	4.66	8.24
ENSG00000031081	ARHGAP31	2	0	2	0.44	0.61	1.38	0.94	0.77
ENSG00000131378	RFTN1	2	0	2	0.29	0.48	0.5	0.21	0.02
ENSG00000114670	NEK11	2	0	2	0.98	1.06	1.69	0.71	0.63
ENSG00000178252	WDR6	2	0	2	39.79	36.09	43	3.21	6.91
ENSG00000178467	P4HTM	2	0	2	32.49	31.87	37.95	5.46	6.08
ENSG00000272146	ARF4-AS1	2	0	2	0.74	1.32	2.48	1.74	1.16
ENSG00000270194	AC097359.2	2	0	2	0.65	0.47	0.83	0.18	0.36
ENSG00000145103	ILDR1	2	0	2	2.08	2.46	2.59	0.51	0.13
ENSG00000240682	ISY1	2	0	2	6.09	5.35	6.51	0.42	1.16
ENSG00000145041	DCAF1	2	0	2	7.76	6.95	8.15	0.390000000000001	1.2
ENSG00000163507	CIP2A	2	0	2	8.05	6.43	8.29	0.239999999999998	1.86
ENSG00000012223	LTF	2	0	2	0.06	0.06	0.2	0.14	0.14
ENSG00000170854	RIOX2	2	0	2	11.73	10.81	13.56	1.83	2.75
ENSG00000263826	AC112907.3	2	0	2	0.48	0.45	0.6	0.12	0.15
ENSG00000153560	UBP1	2	0	2	13.85	18.11	22.32	8.47	4.21
ENSG00000178917	ZNF852	2	0	2	1.42	1.12	2.01	0.59	0.89
ENSG00000188338	SLC38A3	2	0	2	0.69	0.36	0.8	0.11	0.44
ENSG00000175455	CCDC14	2	0	2	41.04	33.42	42.49	1.45	9.07
ENSG00000114270	COL7A1	2	0	2	0.65	0.3	1.05	0.4	0.75
ENSG00000285943	AC112128.1	2	0	2	0.17	0.25	0.44	0.27	0.19
ENSG00000285399	AC104162.2	2	0	2	0.41	0.56	0.86	0.45	0.3
ENSG00000008226	DLEC1	2	0	2	0.16	0.24	0.27	0.11	0.03
ENSG00000180385	EMC3-AS1	2	0	2	5.78	3.37	7.16	1.38	3.79
ENSG00000088726	TMEM40	2	0	2	0.85	0.55	1.05	0.2	0.5
ENSG00000144659	SLC25A38	2	0	2	10.88	11.63	12.62	1.74	0.989999999999998
ENSG00000260236	AC099778.1	2	0	2	0.1	0.33	0.52	0.42	0.19
ENSG00000272690	LINC02018	2	0	2	0.08	0.16	0.67	0.59	0.51
ENSG00000163930	BAP1	2	0	2	15.1	14.2	20.81	5.71	6.61
ENSG00000174748	RPL15	2	0	2	1688.27	1623.3	1714.1	25.8299999999999	90.8
ENSG00000223930	AC117453.1	2	0	2	0.36	0.39	0.51	0.15	0.12
ENSG00000242828	AC068756.1	2	0	2	2.24	2	2.47	0.23	0.47
ENSG00000168268	NT5DC2	2	0	2	201.5	129.93	214.34	12.84	84.41
ENSG00000180438	TPRXL	2	0	2	0.92	1	1.11	0.19	0.11
ENSG00000188846	RPL14	2	0	2	952.34	1017.82	1045.38	93.0400000000001	27.5600000000001
ENSG00000246560	UBE2D3-AS1	2	0	2	0.34	0.43	0.74	0.4	0.31
ENSG00000151612	ZNF827	2	0	2	6.77	5.44	7.37	0.600000000000001	1.93
ENSG00000131127	ZNF141	2	0	2	2.99	2.68	3.79	0.8	1.11
ENSG00000109794	FAM149A	2	0	2	1.72	1.12	2	0.28	0.88
ENSG00000281501	SEPSECS-AS1	2	0	2	9.75	5.98	15.34	5.59	9.36
ENSG00000260526	AC109347.1	2	0	2	0.24	0.04	0.35	0.11	0.31
ENSG00000251095	AC093866.1	2	0	2	2	0.89	2.18	0.18	1.29
ENSG00000013288	MAN2B2	2	0	2	6.96	7.37	7.39	0.43	0.0199999999999996
ENSG00000237765	FAM200B	2	0	2	29.05	25.44	33.77	4.72	8.33
ENSG00000245468	LINC02447	2	0	2	1.4	2.1	2.6	1.2	0.5
ENSG00000272620	AFAP1-AS1	2	0	2	0.04	0.03	0.09	0.05	0.06
ENSG00000249679	AC106897.2	2	0	2	1.64	2.35	3.16	1.52	0.81
ENSG00000168491	CCDC110	2	0	2	1.62	1.72	2.92	1.3	1.2
ENSG00000145416	MARCHF1	2	0	2	0.96	0.75	1.2	0.24	0.45
ENSG00000182168	UNC5C	2	0	2	0.05	0.05	0.06	0.01	0.01
ENSG00000187821	HELT	2	0	2	0.24	0.56	0.89	0.65	0.33
ENSG00000131187	F12	2	0	2	30.65	27.72	32.24	1.59	4.52
ENSG00000164402	SEPTIN8	2	0	2	16	14.5	16.03	0.0300000000000011	1.53
ENSG00000120738	EGR1	2	0	2	0.95	1.09	1.11	0.16	0.02
ENSG00000228716	DHFR	2	0	2	95.27	67.43	106.57	11.3	39.14
ENSG00000246763	RGMB-AS1	2	0	2	4.08	4.79	7.11	3.03	2.32
ENSG00000251201	TMED7-TICAM2	2	0	2	1.3	1.47	2.91	1.61	1.44
ENSG00000215068	AC025171.2	2	0	2	1.47	0.99	1.75	0.28	0.76
ENSG00000251493	FOXD1	2	0	2	0.6	0.84	0.87	0.27	0.03
ENSG00000188573	FBLL1	2	0	2	0.19	0.3	0.42	0.23	0.12
ENSG00000113360	DROSHA	2	0	2	38.76	21.82	56.04	17.28	34.22
ENSG00000082213	C5orf22	2	0	2	20.63	11.37	25.36	4.73	13.99
ENSG00000183258	DDX41	2	0	2	87.22	94.49	100.74	13.52	6.25
ENSG00000039560	RAI14	2	0	2	11.04	11.07	11.08	0.0400000000000009	0.00999999999999979
ENSG00000112996	MRPS30	2	0	2	31.98	32.03	33.45	1.47	1.42
ENSG00000145901	TNIP1	2	0	2	51.93	55.13	62.46	10.53	7.33
ENSG00000152942	RAD17	2	0	2	20.73	18.08	21.09	0.359999999999999	3.01
ENSG00000233006	MIR3936HG	2	0	2	1.28	1.83	2.99	1.71	1.16
ENSG00000165810	BTNL9	2	0	2	6.45	6.8	6.83	0.38	0.0300000000000002
ENSG00000164236	ANKRD33B	2	0	2	0.06	0.02	0.16	0.1	0.14
ENSG00000113749	HRH2	2	0	2	0.28	0.15	0.32	0.04	0.17
ENSG00000249053	AC106794.1	2	0	2	0.25	0.24	0.35	0.1	0.11
ENSG00000204348	DXO	2	0	2	13.46	15.8	23.76	10.3	7.96
ENSG00000223501	VPS52	2	0	2	37.56	34.83	39.67	2.11	4.84
ENSG00000146242	TPBG	2	0	2	0.37	0.34	0.56	0.19	0.22
ENSG00000272398	CD24	2	0	2	4.63	5.64	5.9	1.27	0.260000000000001
ENSG00000178409	BEND3	2	0	2	0.71	0.84	1.09	0.38	0.25
ENSG00000111837	MAK	2	0	2	1.14	0.6	1.39	0.25	0.79
ENSG00000204642	HLA-F	2	0	2	7.31	6.9	10.4	3.09	3.5
ENSG00000204622	HLA-J	2	0	2	0.92	0.91	1.68	0.76	0.77
ENSG00000112183	RBM24	2	0	2	31.09	41.31	50.89	19.8	9.58
ENSG00000272142	AL359643.3	2	0	2	1.09	1.69	2.17	1.08	0.48
ENSG00000130363	RSPH3	2	0	2	2.13	2.16	2.5	0.37	0.34
ENSG00000131013	PPIL4	2	0	2	4.59	5.39	8.06	3.47	2.67
ENSG00000112658	SRF	2	0	2	16.25	18.22	18.3	2.05	0.0800000000000018
ENSG00000085511	MAP3K4	2	0	2	9.48	5.4	9.7	0.219999999999999	4.3
ENSG00000137270	GCM1	2	0	2	0.14	0.13	0.39	0.25	0.26
ENSG00000124784	RIOK1	2	0	2	6.8	6.7	7.25	0.45	0.55
ENSG00000123545	NDUFAF4	2	0	2	12.98	11.28	13.66	0.68	2.38
ENSG00000016402	IL20RA	2	0	2	0.81	0.78	0.83	0.0199999999999999	0.0499999999999999
ENSG00000146278	PNRC1	2	0	2	20.37	19.18	22.94	2.57	3.76
ENSG00000204576	PRR3	2	0	2	13.28	11.77	14.31	1.03	2.54
ENSG00000204435	CSNK2B	2	0	2	260.2	243.67	270.25	10.05	26.58
ENSG00000112651	MRPL2	2	0	2	92.64	70.66	94	1.36	23.34
ENSG00000232197	AL596442.1	2	0	2	1.24	1.63	1.85	0.61	0.22
ENSG00000056972	TRAF3IP2	2	0	2	10.84	12.71	13.12	2.28	0.409999999999998
ENSG00000204540	PSORS1C1	2	0	2	0.72	0.96	1.53	0.81	0.57
ENSG00000146232	NFKBIE	2	0	2	12.46	11.25	13.36	0.899999999999999	2.11
ENSG00000204410	MSH5	2	0	2	18.05	15.89	18.56	0.509999999999998	2.67
ENSG00000255152	MSH5-SAPCD1	2	0	2	2.79	5.33	5.76	2.97	0.43
ENSG00000146833	TRIM4	2	0	2	15.18	14.86	15.24	0.0600000000000005	0.380000000000001
ENSG00000106603	COA1	2	0	2	25.94	25.99	26.98	1.04	0.990000000000002
ENSG00000106128	GHRHR	2	0	2	0.51	0.53	0.9	0.39	0.37
ENSG00000105928	GSDME	2	0	2	0.54	0.2	0.65	0.11	0.45
ENSG00000105982	RNF32	2	0	2	3.38	3.87	4.24	0.86	0.37
ENSG00000105792	CFAP69	2	0	2	5.63	5.84	6.61	0.98	0.77
ENSG00000187546	AGMO	2	0	2	0.86	0.73	1.01	0.15	0.28
ENSG00000105879	CBLL1	2	0	2	30.03	26.59	34.72	4.69	8.13
ENSG00000229358	DPY19L1P1	2	0	2	0.05	0.08	0.3	0.25	0.22
ENSG00000273084	AC092171.5	2	0	2	2.48	3.31	3.92	1.44	0.61
ENSG00000196584	XRCC2	2	0	2	6.04	5.63	6.22	0.18	0.59
ENSG00000170629	DPY19L2P2	2	0	2	0.6	0.55	0.8	0.2	0.25
ENSG00000146707	POMZP3	2	0	2	16.82	15.8	18.94	2.12	3.14
ENSG00000274070	CASTOR2	2	0	2	3.55	5.12	5.22	1.67	0.0999999999999996
ENSG00000002079	MYH16	2	0	2	0.06	0.06	0.1	0.04	0.04
ENSG00000106333	PCOLCE	2	0	2	17.68	17.25	21.19	3.51	3.94
ENSG00000241468	ATP5MF	2	0	2	629.29	679.77	820.52	191.23	140.75
ENSG00000236081	ELFN1-AS1	2	0	2	18.48	20.92	29.74	11.26	8.82
ENSG00000006747	SCIN	2	0	2	0.14	0.14	0.24	0.1	0.1
ENSG00000272701	MESTIT1	2	0	2	0.12	0.16	0.33	0.21	0.17
ENSG00000106290	TAF6	2	0	2	48.04	41.28	52.21	4.17	10.93
ENSG00000127980	PEX1	2	0	2	4.19	3.21	4.22	0.0299999999999994	1.01
ENSG00000164542	KIAA0895	2	0	2	5	3.11	5.46	0.46	2.35
ENSG00000179526	SHARPIN	2	0	2	50.61	53.1	74.08	23.47	20.98
ENSG00000019549	SNAI2	2	0	2	0.34	0.36	0.86	0.52	0.5
ENSG00000035681	NSMAF	2	0	2	11.89	11.22	13.99	2.1	2.77
ENSG00000171056	SOX7	2	0	2	0.22	0.53	0.73	0.51	0.2
ENSG00000104312	RIPK2	2	0	2	12.77	13.19	13.55	0.780000000000001	0.360000000000001
ENSG00000253982	AC100810.1	2	0	2	19.58	18.05	21.02	1.44	2.97
ENSG00000277586	NEFL	2	0	2	0.23	0.1	0.24	0.00999999999999998	0.14
ENSG00000171316	CHD7	2	0	2	9.37	10.61	12.9	3.53	2.29
ENSG00000168495	POLR3D	2	0	2	11.14	12.82	13.61	2.47	0.789999999999999
ENSG00000104427	ZC2HC1A	2	0	2	5.88	4.98	8.15	2.27	3.17
ENSG00000130193	THEM6	2	0	2	30.35	29.54	39.44	9.09	9.9
ENSG00000246089	AC016065.1	2	0	2	5.98	5.66	6.67	0.69	1.01
ENSG00000253716	MINCR	2	0	2	10.42	8.38	15.02	4.6	6.64
ENSG00000164683	HEY1	2	0	2	0.17	0.36	0.6	0.43	0.24
ENSG00000246528	AC079089.1	2	0	2	0.96	0.59	1.51	0.55	0.92
ENSG00000283526	PRRT1B	2	0	2	0.37	0.35	0.84	0.47	0.49
ENSG00000197768	STPG3	2	0	2	0.63	0.77	1.64	1.01	0.87
ENSG00000148297	MED22	2	0	2	10.17	13.29	14.05	3.88	0.760000000000002
ENSG00000198435	NRARP	2	0	2	10.11	15.08	16.97	6.86	1.89
ENSG00000180264	ADGRD2	2	0	2	0.84	1.58	2.02	1.18	0.44
ENSG00000136942	RPL35	2	0	2	1375.4	1208.28	1395.78	20.3799999999999	187.5
ENSG00000107185	RGP1	2	0	2	15.83	13.04	16.75	0.92	3.71
ENSG00000135070	ISCA1	2	0	2	19.55	20.43	20.81	1.26	0.379999999999999
ENSG00000083223	TUT7	2	0	2	10.74	9.66	13.18	2.44	3.52
ENSG00000106688	SLC1A1	2	0	2	1.05	0.24	1.35	0.3	1.11
ENSG00000135045	C9orf40	2	0	2	4.19	4.43	4.67	0.48	0.24
ENSG00000120158	RCL1	2	0	2	7.63	7.35	8.17	0.54	0.82
ENSG00000137038	DMAC1	2	0	2	32.78	42.69	43.95	11.17	1.26000000000001
ENSG00000165138	ANKS6	2	0	2	9.09	6.67	12.01	2.92	5.34
ENSG00000225411	CR786580.1	2	0	2	1	0.92	1.01	0.01	0.09
ENSG00000148308	GTF3C5	2	0	2	34.48	34.52	39.97	5.49	5.45
ENSG00000136908	DPM2	2	0	2	64.94	67.69	70.91	5.97	3.22
ENSG00000165025	SYK	2	0	2	0.08	0.11	0.21	0.13	0.1
ENSG00000232593	KANTR	2	0	2	2.66	2.8	4.14	1.48	1.34
ENSG00000180879	SSR4	2	0	2	148.76	152.82	165.45	16.69	12.63
ENSG00000234062	AL390879.1	2	0	2	0.44	0.53	0.93	0.49	0.4
ENSG00000186312	CA5BP1	2	0	2	7.03	8	9.72	2.69	1.72
ENSG00000223749	MIR503HG	2	0	2	0.16	0.15	0.91	0.75	0.76
ENSG00000125351	UPF3B	2	0	2	4.02	4.65	5.45	1.43	0.8
ENSG00000156500	FAM122C	2	0	2	1.92	1.03	2.2	0.28	1.17
ENSG00000186787	SPIN2B	2	0	2	4.88	5.82	6.7	1.82	0.88
ENSG00000235437	LINC01278	2	0	2	17.3	12.98	28.02	10.72	15.04
ENSG00000182195	LDOC1	2	0	2	74.22	174.5	192.37	118.15	17.87
ENSG00000102032	RENBP	2	0	2	0.29	0.27	0.76	0.47	0.49
ENSG00000050030	NEXMIF	2	0	2	0.24	0.18	0.39	0.15	0.21
ENSG00000080561	MID2	2	0	2	10.02	12.09	13.08	3.06	0.99
ENSG00000260081	AF274858.1	2	0	2	4.86	3.85	5.74	0.88	1.89
ENSG00000056277	ZNF280C	2	0	2	2.44	2.38	2.58	0.14	0.2
ENSG00000235703	LINC00894	2	0	2	0.58	1.24	1.57	0.99	0.33
ENSG00000243279	PRAF2	2	0	2	29.33	49.58	50.08	20.75	0.5
ENSG00000102007	PLP2	2	0	2	20.83	14.07	26.03	5.2	11.96
ENSG00000078061	ARAF	2	0	2	37.78	35.1	38.69	0.909999999999997	3.59
ENSG00000049768	FOXP3	2	0	2	0.95	0.95	1.5	0.55	0.55
ENSG00000196998	WDR45	2	0	2	30.38	35.46	40.05	9.67	4.59
ENSG00000005022	SLC25A5	2	0	2	252.93	217.03	261.48	8.55000000000001	44.45
ENSG00000102054	RBBP7	2	0	2	76.78	71.95	78.35	1.56999999999999	6.39999999999999
ENSG00000101871	MID1	2	0	2	1	1.59	1.91	0.91	0.32
ENSG00000224292	AF196972.1	2	0	2	0.63	0.29	0.73	0.1	0.44
ENSG00000167751	KLK2	9	8	1	277.12	363.14	576.22	299.1	213.08
ENSG00000141084	RANBP10	8	7	1	16.79	13.81	17.36	0.57	3.55
ENSG00000149532	CPSF7	5	4	1	36.91	47.78	60.27	23.36	12.49
ENSG00000162069	BICDL2	5	4	1	12.98	12.28	13.76	0.779999999999999	1.48
ENSG00000166979	EVA1C	5	4	1	1.7	2.07	3	1.3	0.93
ENSG00000165816	VWA2	4	3	1	0.44	0.45	0.48	0.04	0.03
ENSG00000185522	LMNTD2	4	3	1	3.74	3.62	5.58	1.84	1.96
ENSG00000196405	EVL	4	3	1	50.33	23.44	50.65	0.32	27.21
ENSG00000168970	JMJD7-PLA2G4B	4	3	1	1.57	2.4	2.58	1.01	0.18
ENSG00000103047	TANGO6	4	3	1	2.98	3.36	4.3	1.32	0.94
ENSG00000103460	TOX3	4	3	1	13.05	19.55	23.88	10.83	4.33
ENSG00000265845	AC024267.5	4	3	1	1.25	0.7	1.61	0.36	0.91
ENSG00000088756	ARHGAP28	4	3	1	14.88	11.62	16.44	1.56	4.82
ENSG00000130590	SAMD10	4	3	1	4.96	9.12	11.22	6.26	2.1
ENSG00000128283	CDC42EP1	4	3	1	28.31	52.97	58.46	30.15	5.49
ENSG00000123643	SLC36A1	4	3	1	8.88	8.08	12.44	3.56	4.36
ENSG00000248275	TRIM52-AS1	4	3	1	9.1	6.54	13.09	3.99	6.55
ENSG00000039139	DNAH5	4	3	1	2.69	2.05	3.37	0.68	1.32
ENSG00000230314	ELOVL2-AS1	4	3	1	0.28	0.62	0.91	0.63	0.29
ENSG00000111859	NEDD9	4	3	1	2.02	1.84	2.05	0.0299999999999998	0.21
ENSG00000106608	URGCP	4	3	1	11.09	10.02	11.85	0.76	1.83
ENSG00000223855	AC147651.1	4	3	1	0.08	0.08	0.1	0.02	0.02
ENSG00000117411	B4GALT2	3	2	1	53.87	55.32	82.06	28.19	26.74
ENSG00000231768	LINC01354	3	2	1	0.53	0.57	0.96	0.43	0.39
ENSG00000078124	ACER3	3	2	1	7.02	7.73	8.35	1.33	0.619999999999999
ENSG00000133895	MEN1	3	2	1	14.92	23.44	26.89	11.97	3.45
ENSG00000099849	RASSF7	3	2	1	27.42	19	34.88	7.46	15.88
ENSG00000167797	CDK2AP2	3	2	1	115.15	84.07	120.22	5.06999999999999	36.15
ENSG00000135439	AGAP2	3	2	1	0.17	0.15	0.27	0.1	0.12
ENSG00000135452	TSPAN31	3	2	1	14.2	12.65	14.28	0.0800000000000001	1.63
ENSG00000128829	EIF2AK4	3	2	1	30.58	26.11	33.92	3.34	7.81
ENSG00000258628	AC126603.1	3	2	1	0.1	0.12	0.21	0.11	0.09
ENSG00000140323	DISP2	3	2	1	1.16	0.34	1.23	0.0700000000000001	0.89
ENSG00000267795	SMIM22	3	2	1	1.34	1.14	2.21	0.87	1.07
ENSG00000103495	MAZ	3	2	1	189.45	280.01	390.89	201.44	110.88
ENSG00000236829	Z97634.1	3	2	1	2	1.66	2.33	0.33	0.67
ENSG00000039523	RIPOR1	3	2	1	9.89	11.02	28.22	18.33	17.2
ENSG00000174562	KLK15	3	2	1	9.56	12.85	13.07	3.51	0.220000000000001
ENSG00000198723	TEX45	3	2	1	6.38	3.45	7.5	1.12	4.05
ENSG00000142549	IGLON5	3	2	1	0.26	0.31	0.34	0.08	0.03
ENSG00000186806	VSIG10L	3	2	1	12.38	10.73	15.4	3.02	4.67
ENSG00000155066	PROM2	3	2	1	33.49	24.72	42.72	9.23	18
ENSG00000275874	PICSAR	3	2	1	2.07	1.04	2.31	0.24	1.27
ENSG00000100307	CBX7	3	2	1	7	8.65	11.83	4.83	3.18
ENSG00000161202	DVL3	3	2	1	26.02	30	37.74	11.72	7.74
ENSG00000072858	SIDT1	3	2	1	0.14	0.3	0.5	0.36	0.2
ENSG00000121858	TNFSF10	3	2	1	4.9	4.87	5.92	1.02	1.05
ENSG00000168936	TMEM129	3	2	1	24.13	31.69	38.96	14.83	7.27
ENSG00000164574	GALNT10	3	2	1	11.28	8.79	14.85	3.57	6.06
ENSG00000113312	TTC1	3	2	1	36.24	37.54	39.44	3.2	1.9
ENSG00000155506	LARP1	3	2	1	77.19	77.66	92.52	15.33	14.86
ENSG00000169567	HINT1	3	2	1	184.38	169.54	195.94	11.56	26.4
ENSG00000278224	PRICKLE4	3	2	1	0.57	0.19	0.77	0.2	0.58
ENSG00000203799	CCDC162P	3	2	1	0.05	0.51	0.55	0.5	0.04
ENSG00000204618	RNF39	3	2	1	0.2	0.37	0.43	0.23	0.06
ENSG00000197977	ELOVL2	3	2	1	3.09	2.4	4.86	1.77	2.46
ENSG00000091138	SLC26A3	3	2	1	0.16	0.18	0.29	0.13	0.11
ENSG00000196453	ZNF777	3	2	1	9.63	7.87	10.17	0.539999999999999	2.3
ENSG00000008853	RHOBTB2	3	2	1	3.58	7.65	8.21	4.63	0.56
ENSG00000253773	C8orf37-AS1	3	2	1	1.16	1.99	2.02	0.86	0.03
ENSG00000117480	FAAH	2	1	1	19.81	31.24	33.78	13.97	2.54
ENSG00000162894	FCMR	2	1	1	1.33	0.83	1.82	0.49	0.99
ENSG00000143199	ADCY10	2	1	1	0.2	0.36	0.52	0.32	0.16
ENSG00000186973	FAM183A	2	1	1	1.59	0.75	1.68	0.0899999999999999	0.93
ENSG00000186205	MARC1	2	1	1	58.87	60.6	61.9	3.03	1.3
ENSG00000143603	KCNN3	2	1	1	0.01	0.01	0.36	0.35	0.35
ENSG00000158859	ADAMTS4	2	1	1	0.04	0.02	0.05	0.01	0.03
ENSG00000272031	ANKRD34A	2	1	1	1.22	0.85	1.26	0.04	0.41
ENSG00000224616	RTCA-AS1	2	1	1	1.01	1.88	2.12	1.11	0.24
ENSG00000180758	GPR157	2	1	1	0.82	3.04	4.82	4	1.78
ENSG00000162458	FBLIM1	2	1	1	7.08	5.94	8.13	1.05	2.19
ENSG00000117400	MPL	2	1	1	0.41	0.79	0.8	0.39	0.01
ENSG00000160767	FAM189B	2	1	1	32.23	51.52	61.05	28.82	9.52999999999999
ENSG00000143630	HCN3	2	1	1	2.41	2.85	2.98	0.57	0.13
ENSG00000178821	TMEM52	2	1	1	27.92	28.9	33.27	5.35	4.37
ENSG00000162714	ZNF496	2	1	1	3.96	7.81	8.83	4.87	1.02
ENSG00000203805	PLPP4	2	1	1	0.79	1.73	2.56	1.77	0.83
ENSG00000197467	COL13A1	2	1	1	0.69	0.54	0.87	0.18	0.33
ENSG00000196167	COLCA1	2	1	1	0.48	0.83	1.57	1.09	0.74
ENSG00000168010	ATG16L2	2	1	1	5.18	5.97	7.25	2.07	1.28
ENSG00000175274	TP53I11	2	1	1	45	51.84	57.09	12.09	5.25
ENSG00000175264	CHST1	2	1	1	0.26	0.37	0.4	0.14	0.03
ENSG00000181830	SLC35C1	2	1	1	6.64	8.31	12.76	6.12	4.45
ENSG00000279491	AP003733.3	2	1	1	0.29	0.38	0.75	0.46	0.37
ENSG00000120860	WASHC3	2	1	1	40.16	31.45	45.4	5.24	13.95
ENSG00000088992	TESC	2	1	1	1.49	1.82	2.01	0.52	0.19
ENSG00000089154	GCN1	2	1	1	22.9	27.5	27.75	4.85	0.25
ENSG00000174099	MSRB3	2	1	1	0.26	0.02	0.54	0.28	0.52
ENSG00000139567	ACVRL1	2	1	1	0.25	0.52	0.79	0.54	0.27
ENSG00000178401	DNAJC22	2	1	1	16.37	14.86	20.6	4.23	5.74
ENSG00000139926	FRMD6	2	1	1	1.57	1.06	2.02	0.45	0.96
ENSG00000054690	PLEKHH1	2	1	1	18.04	25.63	27.06	9.02	1.43
ENSG00000100842	EFS	2	1	1	18.67	23.81	28.45	9.78	4.64
ENSG00000258932	AL390334.1	2	1	1	0.18	0.34	0.5	0.32	0.16
ENSG00000175985	PLEKHD1	2	1	1	1.59	2.05	2.12	0.53	0.0700000000000003
ENSG00000166794	PPIB	2	1	1	430.49	310.69	447	16.51	136.31
ENSG00000137802	MAPKBP1	2	1	1	6.52	4.18	7.34	0.82	3.16
ENSG00000166503	HDGFL3	2	1	1	15.32	12.3	15.67	0.35	3.37
ENSG00000167371	PRRT2	2	1	1	1.14	1.5	1.93	0.79	0.43
ENSG00000278922	AC002310.5	2	1	1	1.78	1.33	2.05	0.27	0.72
ENSG00000103024	NME3	2	1	1	31.3	34.08	34.44	3.14	0.359999999999999
ENSG00000169738	DCXR	2	1	1	442.64	284.79	494.31	51.67	209.52
ENSG00000070526	ST6GALNAC1	2	1	1	68.27	73.67	97.45	29.18	23.78
ENSG00000108786	HSD17B1	2	1	1	11.3	5.65	14.94	3.64	9.29
ENSG00000186665	C17orf58	2	1	1	7.82	7.3	9.01	1.19	1.71
ENSG00000196544	BORCS6	2	1	1	2.12	2.95	4.4	2.28	1.45
